1.960000	-13.590807	-8.433464	38.605762	162.748519
1.970000	-13.075072	-6.907721	38.725025	161.496068
1.980000	-12.458337	-5.436339	38.598129	160.044676
1.990000	-11.756137	-4.061625	38.248696	158.272756
2.000000	-10.986686	-2.816158	37.708771	156.037255
2.010000	-10.169633	-1.721324	37.015120	153.211875
2.020000	-9.324802	-0.787306	36.205570	149.716388
2.030000	-8.471053	-0.014280	35.315917	145.531483
2.040000	-7.625376	0.605598	34.377723	140.699192
2.050000	-6.802278	1.085867	33.417097	135.312649
2.060000	-6.013464	1.443495	32.454338	129.500178
2.070000	-5.267768	1.696920	31.504249	123.408121
2.080000	-4.571299	1.864546	30.576846	117.185465
2.090000	-3.927715	1.963696	29.678268	110.971812
2.100000	-3.338573	2.009977	28.811697	104.889140
2.110000	-2.803718	2.016976	27.978202	99.037062
2.120000	-2.321649	1.996195	27.177431	93.490972
2.130000	-1.889865	1.957136	26.408167	88.302377
2.140000	-1.505165	1.907481	25.668723	83.500770
2.150000	-1.163900	1.853317	24.957224	79.096508
2.160000	-0.862178	1.799369	24.271791	75.084261
2.170000	-0.596024	1.749231	23.610647	71.446672
2.180000	-0.361498	1.705577	22.972178	68.157949
2.190000	-0.154791	1.670346	22.354953	65.187166
2.200000	0.027723	1.644905	21.757726	62.501115
2.210000	0.189441	1.630186	21.179426	60.066603
2.220000	0.333516	1.626805	20.619142	57.852191
2.230000	0.462845	1.635154	20.076098	55.829377
2.240000	0.580076	1.655477	19.549642	53.973331
2.250000	0.687616	1.687941	19.039225	52.263253
2.260000	0.787648	1.732677	18.544388	50.682475
2.270000	0.882151	1.789828	18.064754	49.218397
2.280000	0.972919	1.859573	17.600021	47.862347
2.290000	1.061584	1.942161	17.149953	46.609426
2.300000	1.149642	2.037922	16.714382	45.458380
2.310000	1.238470	2.147287	16.293208	44.411534
2.320000	1.329352	2.270799	15.886402	43.474789
2.330000	1.423496	2.409123	15.494011	42.657690
2.340000	1.522059	2.563054	15.116164	41.973522
2.350000	1.626159	2.733523	14.753085	41.439424
2.360000	1.736895	2.921604	14.405104	41.076441
2.370000	1.855366	3.128517	14.072674	40.909466
2.380000	1.982681	3.355635	13.756386	40.966997
2.390000	2.119976	3.604484	13.456998	41.280656
2.400000	2.268427	3.876747	13.175456	41.884463
2.410000	2.429259	4.174264	12.912930	42.813885
2.420000	2.603760	4.499025	12.670850	44.104786
2.430000	2.793286	4.853169	12.450949	45.792425
2.440000	2.999274	5.238967	12.255316	47.910659
2.450000	3.223244	5.658803	12.086456	50.491467
2.460000	3.466800	6.115148	11.947353	53.564835
2.470000	3.731634	6.610509	11.841554	57.158916
2.480000	4.019522	7.147378	11.773248	61.300342
2.490000	4.332307	7.728142	11.747370	66.014499
2.500000	4.671891	8.354975	11.769697	71.325617
2.510000	5.040199	9.029687	11.846958	77.256525
2.520000	5.439148	9.753536	11.986944	83.827966
2.530000	5.870587	10.526974	12.198600	91.057399
2.540000	6.336226	11.349339	12.492113	98.957234
2.550000	6.837537	12.218461	12.878942	107.532418
2.560000	7.375629	13.130184	13.371804	116.777380
2.570000	7.951085	14.077804	13.984548	126.672289
2.580000	8.563757	15.051406	14.731897	137.178690
2.590000	9.212522	16.037140	15.628994	148.234649
2.600000	9.894983	17.016450	16.690688	159.749687
2.610000	10.607130	17.965340	17.930491	171.599995
2.620000	11.342951	18.853773	19.359147	183.624696
2.630000	12.094033	19.645363	20.982767	195.624238
2.640000	12.849166	20.297576	22.800543	207.362334
2.650000	13.594007	20.762687	24.802117	218.573060
2.660000	14.310875	20.989780	26.964862	228.974593
2.670000	14.978766	20.928020	29.251418	238.290374
2.680000	15.573691	20.531293	31.608090	246.276848
2.690000	16.069451	19.764067	33.964795	252.754258
2.700000	16.438913	18.607917	36.237308	257.633533
2.710000	16.655813	17.067714	38.332335	260.929274
2.720000	16.697003	15.176102	40.155461	262.748562
2.730000	16.544913	12.994743	41.621280	263.250506
2.740000	16.189896	10.611167	42.664123	262.583226
2.750000	15.632023	8.130949	43.247194	260.819392
2.760000	14.881916	5.666194	43.367851	257.919246
2.770000	13.960344	3.322502	43.057504	253.742095
2.780000	12.896559	1.187197	42.376007	248.104809
2.790000	11.725623	-0.678685	41.401913	240.862364
2.800000	10.485192	-2.243356	40.221042	231.976725
2.810000	9.212338	-3.502322	38.915942	221.550021
2.820000	7.940872	-4.472912	37.558133	209.817030
2.830000	6.699493	-5.187182	36.203898	197.107917
2.840000	5.510826	-5.684930	34.893359	183.798663
2.850000	4.391250	-6.007962	33.651909	170.264410
2.860000	3.351329	-6.196072	32.492944	156.844580
2.870000	2.396589	-6.284684	31.420981	143.822305
2.880000	1.528462	-6.303824	30.434565	131.416444
2.890000	0.745233	-6.277997	29.528654	119.782665
2.900000	0.042910	-6.226609	28.696406	109.019949
2.910000	-0.584042	-6.164642	27.930410	99.179580
2.920000	-1.142102	-6.103402	27.223465	90.274707
